Sample	command
SRR1946085_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946085_fastp.html -j fastp_output/SRR1946085_pe_fastp.json -i SRR1946085_1.fastq.gz -I SRR1946085_2.fastq.gz -o trimmed_reads/SRR1946085_1_trim.fastq.gz -O trimmed_reads/SRR1946085_2_trim.fastq.gz 
SRR1946086_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946086_fastp.html -j fastp_output/SRR1946086_pe_fastp.json -i SRR1946086_1.fastq.gz -I SRR1946086_2.fastq.gz -o trimmed_reads/SRR1946086_1_trim.fastq.gz -O trimmed_reads/SRR1946086_2_trim.fastq.gz 
SRR1946087_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946087_fastp.html -j fastp_output/SRR1946087_pe_fastp.json -i SRR1946087_1.fastq.gz -I SRR1946087_2.fastq.gz -o trimmed_reads/SRR1946087_1_trim.fastq.gz -O trimmed_reads/SRR1946087_2_trim.fastq.gz 
SRR1946088_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946088_fastp.html -j fastp_output/SRR1946088_pe_fastp.json -i SRR1946088_1.fastq.gz -I SRR1946088_2.fastq.gz -o trimmed_reads/SRR1946088_1_trim.fastq.gz -O trimmed_reads/SRR1946088_2_trim.fastq.gz 
SRR1946089_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946089_fastp.html -j fastp_output/SRR1946089_pe_fastp.json -i SRR1946089_1.fastq.gz -I SRR1946089_2.fastq.gz -o trimmed_reads/SRR1946089_1_trim.fastq.gz -O trimmed_reads/SRR1946089_2_trim.fastq.gz 
SRR1946090_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946090_fastp.html -j fastp_output/SRR1946090_pe_fastp.json -i SRR1946090_1.fastq.gz -I SRR1946090_2.fastq.gz -o trimmed_reads/SRR1946090_1_trim.fastq.gz -O trimmed_reads/SRR1946090_2_trim.fastq.gz 
SRR1946091_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946091_fastp.html -j fastp_output/SRR1946091_pe_fastp.json -i SRR1946091_1.fastq.gz -I SRR1946091_2.fastq.gz -o trimmed_reads/SRR1946091_1_trim.fastq.gz -O trimmed_reads/SRR1946091_2_trim.fastq.gz 
SRR1946092_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946092_fastp.html -j fastp_output/SRR1946092_pe_fastp.json -i SRR1946092_1.fastq.gz -I SRR1946092_2.fastq.gz -o trimmed_reads/SRR1946092_1_trim.fastq.gz -O trimmed_reads/SRR1946092_2_trim.fastq.gz 
SRR1946093_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946093_fastp.html -j fastp_output/SRR1946093_pe_fastp.json -i SRR1946093_1.fastq.gz -I SRR1946093_2.fastq.gz -o trimmed_reads/SRR1946093_1_trim.fastq.gz -O trimmed_reads/SRR1946093_2_trim.fastq.gz 
SRR1946094_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946094_fastp.html -j fastp_output/SRR1946094_pe_fastp.json -i SRR1946094_1.fastq.gz -I SRR1946094_2.fastq.gz -o trimmed_reads/SRR1946094_1_trim.fastq.gz -O trimmed_reads/SRR1946094_2_trim.fastq.gz 
SRR1946095_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946095_fastp.html -j fastp_output/SRR1946095_pe_fastp.json -i SRR1946095_1.fastq.gz -I SRR1946095_2.fastq.gz -o trimmed_reads/SRR1946095_1_trim.fastq.gz -O trimmed_reads/SRR1946095_2_trim.fastq.gz 
SRR1946096_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946096_fastp.html -j fastp_output/SRR1946096_pe_fastp.json -i SRR1946096_1.fastq.gz -I SRR1946096_2.fastq.gz -o trimmed_reads/SRR1946096_1_trim.fastq.gz -O trimmed_reads/SRR1946096_2_trim.fastq.gz 
SRR1946097_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946097_fastp.html -j fastp_output/SRR1946097_pe_fastp.json -i SRR1946097_1.fastq.gz -I SRR1946097_2.fastq.gz -o trimmed_reads/SRR1946097_1_trim.fastq.gz -O trimmed_reads/SRR1946097_2_trim.fastq.gz 
SRR1946098_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946098_fastp.html -j fastp_output/SRR1946098_pe_fastp.json -i SRR1946098_1.fastq.gz -I SRR1946098_2.fastq.gz -o trimmed_reads/SRR1946098_1_trim.fastq.gz -O trimmed_reads/SRR1946098_2_trim.fastq.gz 
SRR1946099_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946099_fastp.html -j fastp_output/SRR1946099_pe_fastp.json -i SRR1946099_1.fastq.gz -I SRR1946099_2.fastq.gz -o trimmed_reads/SRR1946099_1_trim.fastq.gz -O trimmed_reads/SRR1946099_2_trim.fastq.gz 
SRR1946100_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946100_fastp.html -j fastp_output/SRR1946100_pe_fastp.json -i SRR1946100_1.fastq.gz -I SRR1946100_2.fastq.gz -o trimmed_reads/SRR1946100_1_trim.fastq.gz -O trimmed_reads/SRR1946100_2_trim.fastq.gz 
SRR1946101_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946101_fastp.html -j fastp_output/SRR1946101_pe_fastp.json -i SRR1946101_1.fastq.gz -I SRR1946101_2.fastq.gz -o trimmed_reads/SRR1946101_1_trim.fastq.gz -O trimmed_reads/SRR1946101_2_trim.fastq.gz 
SRR1946102_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946102_fastp.html -j fastp_output/SRR1946102_pe_fastp.json -i SRR1946102_1.fastq.gz -I SRR1946102_2.fastq.gz -o trimmed_reads/SRR1946102_1_trim.fastq.gz -O trimmed_reads/SRR1946102_2_trim.fastq.gz 
SRR1946103_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946103_fastp.html -j fastp_output/SRR1946103_pe_fastp.json -i SRR1946103_1.fastq.gz -I SRR1946103_2.fastq.gz -o trimmed_reads/SRR1946103_1_trim.fastq.gz -O trimmed_reads/SRR1946103_2_trim.fastq.gz 
SRR1946104_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946104_fastp.html -j fastp_output/SRR1946104_pe_fastp.json -i SRR1946104_1.fastq.gz -I SRR1946104_2.fastq.gz -o trimmed_reads/SRR1946104_1_trim.fastq.gz -O trimmed_reads/SRR1946104_2_trim.fastq.gz 
SRR1946105_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946105_fastp.html -j fastp_output/SRR1946105_pe_fastp.json -i SRR1946105_1.fastq.gz -I SRR1946105_2.fastq.gz -o trimmed_reads/SRR1946105_1_trim.fastq.gz -O trimmed_reads/SRR1946105_2_trim.fastq.gz 
SRR1946106_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946106_fastp.html -j fastp_output/SRR1946106_pe_fastp.json -i SRR1946106_1.fastq.gz -I SRR1946106_2.fastq.gz -o trimmed_reads/SRR1946106_1_trim.fastq.gz -O trimmed_reads/SRR1946106_2_trim.fastq.gz 
SRR1946107_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946107_fastp.html -j fastp_output/SRR1946107_pe_fastp.json -i SRR1946107_1.fastq.gz -I SRR1946107_2.fastq.gz -o trimmed_reads/SRR1946107_1_trim.fastq.gz -O trimmed_reads/SRR1946107_2_trim.fastq.gz 
SRR1946108_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946108_fastp.html -j fastp_output/SRR1946108_pe_fastp.json -i SRR1946108_1.fastq.gz -I SRR1946108_2.fastq.gz -o trimmed_reads/SRR1946108_1_trim.fastq.gz -O trimmed_reads/SRR1946108_2_trim.fastq.gz 
SRR1946109_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946109_fastp.html -j fastp_output/SRR1946109_pe_fastp.json -i SRR1946109_1.fastq.gz -I SRR1946109_2.fastq.gz -o trimmed_reads/SRR1946109_1_trim.fastq.gz -O trimmed_reads/SRR1946109_2_trim.fastq.gz 
SRR1946110_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946110_fastp.html -j fastp_output/SRR1946110_pe_fastp.json -i SRR1946110_1.fastq.gz -I SRR1946110_2.fastq.gz -o trimmed_reads/SRR1946110_1_trim.fastq.gz -O trimmed_reads/SRR1946110_2_trim.fastq.gz 
SRR1946111_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946111_fastp.html -j fastp_output/SRR1946111_pe_fastp.json -i SRR1946111_1.fastq.gz -I SRR1946111_2.fastq.gz -o trimmed_reads/SRR1946111_1_trim.fastq.gz -O trimmed_reads/SRR1946111_2_trim.fastq.gz 
SRR1946112_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946112_fastp.html -j fastp_output/SRR1946112_pe_fastp.json -i SRR1946112_1.fastq.gz -I SRR1946112_2.fastq.gz -o trimmed_reads/SRR1946112_1_trim.fastq.gz -O trimmed_reads/SRR1946112_2_trim.fastq.gz 
SRR1946113_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946113_fastp.html -j fastp_output/SRR1946113_pe_fastp.json -i SRR1946113_1.fastq.gz -I SRR1946113_2.fastq.gz -o trimmed_reads/SRR1946113_1_trim.fastq.gz -O trimmed_reads/SRR1946113_2_trim.fastq.gz 
SRR1946114_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946114_fastp.html -j fastp_output/SRR1946114_pe_fastp.json -i SRR1946114_1.fastq.gz -I SRR1946114_2.fastq.gz -o trimmed_reads/SRR1946114_1_trim.fastq.gz -O trimmed_reads/SRR1946114_2_trim.fastq.gz 
SRR1946115_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946115_fastp.html -j fastp_output/SRR1946115_pe_fastp.json -i SRR1946115_1.fastq.gz -I SRR1946115_2.fastq.gz -o trimmed_reads/SRR1946115_1_trim.fastq.gz -O trimmed_reads/SRR1946115_2_trim.fastq.gz 
SRR1946116_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946116_fastp.html -j fastp_output/SRR1946116_pe_fastp.json -i SRR1946116_1.fastq.gz -I SRR1946116_2.fastq.gz -o trimmed_reads/SRR1946116_1_trim.fastq.gz -O trimmed_reads/SRR1946116_2_trim.fastq.gz 
SRR1946117_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946117_fastp.html -j fastp_output/SRR1946117_pe_fastp.json -i SRR1946117_1.fastq.gz -I SRR1946117_2.fastq.gz -o trimmed_reads/SRR1946117_1_trim.fastq.gz -O trimmed_reads/SRR1946117_2_trim.fastq.gz 
SRR1946118_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946118_fastp.html -j fastp_output/SRR1946118_pe_fastp.json -i SRR1946118_1.fastq.gz -I SRR1946118_2.fastq.gz -o trimmed_reads/SRR1946118_1_trim.fastq.gz -O trimmed_reads/SRR1946118_2_trim.fastq.gz 
SRR1946119_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946119_fastp.html -j fastp_output/SRR1946119_pe_fastp.json -i SRR1946119_1.fastq.gz -I SRR1946119_2.fastq.gz -o trimmed_reads/SRR1946119_1_trim.fastq.gz -O trimmed_reads/SRR1946119_2_trim.fastq.gz 
SRR1946120_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946120_fastp.html -j fastp_output/SRR1946120_pe_fastp.json -i SRR1946120_1.fastq.gz -I SRR1946120_2.fastq.gz -o trimmed_reads/SRR1946120_1_trim.fastq.gz -O trimmed_reads/SRR1946120_2_trim.fastq.gz 
SRR1946121_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946121_fastp.html -j fastp_output/SRR1946121_pe_fastp.json -i SRR1946121_1.fastq.gz -I SRR1946121_2.fastq.gz -o trimmed_reads/SRR1946121_1_trim.fastq.gz -O trimmed_reads/SRR1946121_2_trim.fastq.gz 
SRR1946122_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946122_fastp.html -j fastp_output/SRR1946122_pe_fastp.json -i SRR1946122_1.fastq.gz -I SRR1946122_2.fastq.gz -o trimmed_reads/SRR1946122_1_trim.fastq.gz -O trimmed_reads/SRR1946122_2_trim.fastq.gz 
SRR1946123_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946123_fastp.html -j fastp_output/SRR1946123_pe_fastp.json -i SRR1946123_1.fastq.gz -I SRR1946123_2.fastq.gz -o trimmed_reads/SRR1946123_1_trim.fastq.gz -O trimmed_reads/SRR1946123_2_trim.fastq.gz 
SRR1946124_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946124_fastp.html -j fastp_output/SRR1946124_pe_fastp.json -i SRR1946124_1.fastq.gz -I SRR1946124_2.fastq.gz -o trimmed_reads/SRR1946124_1_trim.fastq.gz -O trimmed_reads/SRR1946124_2_trim.fastq.gz 
SRR1946125_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946125_fastp.html -j fastp_output/SRR1946125_pe_fastp.json -i SRR1946125_1.fastq.gz -I SRR1946125_2.fastq.gz -o trimmed_reads/SRR1946125_1_trim.fastq.gz -O trimmed_reads/SRR1946125_2_trim.fastq.gz 
SRR1946126_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946126_fastp.html -j fastp_output/SRR1946126_pe_fastp.json -i SRR1946126_1.fastq.gz -I SRR1946126_2.fastq.gz -o trimmed_reads/SRR1946126_1_trim.fastq.gz -O trimmed_reads/SRR1946126_2_trim.fastq.gz 
SRR1946127_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946127_fastp.html -j fastp_output/SRR1946127_pe_fastp.json -i SRR1946127_1.fastq.gz -I SRR1946127_2.fastq.gz -o trimmed_reads/SRR1946127_1_trim.fastq.gz -O trimmed_reads/SRR1946127_2_trim.fastq.gz 
SRR1946128_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946128_fastp.html -j fastp_output/SRR1946128_pe_fastp.json -i SRR1946128_1.fastq.gz -I SRR1946128_2.fastq.gz -o trimmed_reads/SRR1946128_1_trim.fastq.gz -O trimmed_reads/SRR1946128_2_trim.fastq.gz 
SRR1946129_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946129_fastp.html -j fastp_output/SRR1946129_pe_fastp.json -i SRR1946129_1.fastq.gz -I SRR1946129_2.fastq.gz -o trimmed_reads/SRR1946129_1_trim.fastq.gz -O trimmed_reads/SRR1946129_2_trim.fastq.gz 
SRR1946130_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946130_fastp.html -j fastp_output/SRR1946130_pe_fastp.json -i SRR1946130_1.fastq.gz -I SRR1946130_2.fastq.gz -o trimmed_reads/SRR1946130_1_trim.fastq.gz -O trimmed_reads/SRR1946130_2_trim.fastq.gz 
SRR1946131_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946131_fastp.html -j fastp_output/SRR1946131_pe_fastp.json -i SRR1946131_1.fastq.gz -I SRR1946131_2.fastq.gz -o trimmed_reads/SRR1946131_1_trim.fastq.gz -O trimmed_reads/SRR1946131_2_trim.fastq.gz 
SRR1946132_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946132_fastp.html -j fastp_output/SRR1946132_pe_fastp.json -i SRR1946132_1.fastq.gz -I SRR1946132_2.fastq.gz -o trimmed_reads/SRR1946132_1_trim.fastq.gz -O trimmed_reads/SRR1946132_2_trim.fastq.gz 
SRR1946133_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946133_fastp.html -j fastp_output/SRR1946133_pe_fastp.json -i SRR1946133_1.fastq.gz -I SRR1946133_2.fastq.gz -o trimmed_reads/SRR1946133_1_trim.fastq.gz -O trimmed_reads/SRR1946133_2_trim.fastq.gz 
SRR1946134_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946134_fastp.html -j fastp_output/SRR1946134_pe_fastp.json -i SRR1946134_1.fastq.gz -I SRR1946134_2.fastq.gz -o trimmed_reads/SRR1946134_1_trim.fastq.gz -O trimmed_reads/SRR1946134_2_trim.fastq.gz 
SRR1946135_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946135_fastp.html -j fastp_output/SRR1946135_pe_fastp.json -i SRR1946135_1.fastq.gz -I SRR1946135_2.fastq.gz -o trimmed_reads/SRR1946135_1_trim.fastq.gz -O trimmed_reads/SRR1946135_2_trim.fastq.gz 
SRR1946136_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946136_fastp.html -j fastp_output/SRR1946136_pe_fastp.json -i SRR1946136_1.fastq.gz -I SRR1946136_2.fastq.gz -o trimmed_reads/SRR1946136_1_trim.fastq.gz -O trimmed_reads/SRR1946136_2_trim.fastq.gz 
SRR1946137_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946137_fastp.html -j fastp_output/SRR1946137_pe_fastp.json -i SRR1946137_1.fastq.gz -I SRR1946137_2.fastq.gz -o trimmed_reads/SRR1946137_1_trim.fastq.gz -O trimmed_reads/SRR1946137_2_trim.fastq.gz 
SRR1946138_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946138_fastp.html -j fastp_output/SRR1946138_pe_fastp.json -i SRR1946138_1.fastq.gz -I SRR1946138_2.fastq.gz -o trimmed_reads/SRR1946138_1_trim.fastq.gz -O trimmed_reads/SRR1946138_2_trim.fastq.gz 
SRR1946139_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946139_fastp.html -j fastp_output/SRR1946139_pe_fastp.json -i SRR1946139_1.fastq.gz -I SRR1946139_2.fastq.gz -o trimmed_reads/SRR1946139_1_trim.fastq.gz -O trimmed_reads/SRR1946139_2_trim.fastq.gz 
SRR1946140_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946140_fastp.html -j fastp_output/SRR1946140_pe_fastp.json -i SRR1946140_1.fastq.gz -I SRR1946140_2.fastq.gz -o trimmed_reads/SRR1946140_1_trim.fastq.gz -O trimmed_reads/SRR1946140_2_trim.fastq.gz 
SRR1946141_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946141_fastp.html -j fastp_output/SRR1946141_pe_fastp.json -i SRR1946141_1.fastq.gz -I SRR1946141_2.fastq.gz -o trimmed_reads/SRR1946141_1_trim.fastq.gz -O trimmed_reads/SRR1946141_2_trim.fastq.gz 
SRR1946142_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946142_fastp.html -j fastp_output/SRR1946142_pe_fastp.json -i SRR1946142_1.fastq.gz -I SRR1946142_2.fastq.gz -o trimmed_reads/SRR1946142_1_trim.fastq.gz -O trimmed_reads/SRR1946142_2_trim.fastq.gz 
SRR1946143_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946143_fastp.html -j fastp_output/SRR1946143_pe_fastp.json -i SRR1946143_1.fastq.gz -I SRR1946143_2.fastq.gz -o trimmed_reads/SRR1946143_1_trim.fastq.gz -O trimmed_reads/SRR1946143_2_trim.fastq.gz 
SRR1946144_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946144_fastp.html -j fastp_output/SRR1946144_pe_fastp.json -i SRR1946144_1.fastq.gz -I SRR1946144_2.fastq.gz -o trimmed_reads/SRR1946144_1_trim.fastq.gz -O trimmed_reads/SRR1946144_2_trim.fastq.gz 
SRR1946145_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946145_fastp.html -j fastp_output/SRR1946145_pe_fastp.json -i SRR1946145_1.fastq.gz -I SRR1946145_2.fastq.gz -o trimmed_reads/SRR1946145_1_trim.fastq.gz -O trimmed_reads/SRR1946145_2_trim.fastq.gz 
SRR1946146_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946146_fastp.html -j fastp_output/SRR1946146_pe_fastp.json -i SRR1946146_1.fastq.gz -I SRR1946146_2.fastq.gz -o trimmed_reads/SRR1946146_1_trim.fastq.gz -O trimmed_reads/SRR1946146_2_trim.fastq.gz 
SRR1946147_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946147_fastp.html -j fastp_output/SRR1946147_pe_fastp.json -i SRR1946147_1.fastq.gz -I SRR1946147_2.fastq.gz -o trimmed_reads/SRR1946147_1_trim.fastq.gz -O trimmed_reads/SRR1946147_2_trim.fastq.gz 
SRR1946148_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946148_fastp.html -j fastp_output/SRR1946148_pe_fastp.json -i SRR1946148_1.fastq.gz -I SRR1946148_2.fastq.gz -o trimmed_reads/SRR1946148_1_trim.fastq.gz -O trimmed_reads/SRR1946148_2_trim.fastq.gz 
SRR1946149_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946149_fastp.html -j fastp_output/SRR1946149_pe_fastp.json -i SRR1946149_1.fastq.gz -I SRR1946149_2.fastq.gz -o trimmed_reads/SRR1946149_1_trim.fastq.gz -O trimmed_reads/SRR1946149_2_trim.fastq.gz 
SRR1946150_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946150_fastp.html -j fastp_output/SRR1946150_pe_fastp.json -i SRR1946150_1.fastq.gz -I SRR1946150_2.fastq.gz -o trimmed_reads/SRR1946150_1_trim.fastq.gz -O trimmed_reads/SRR1946150_2_trim.fastq.gz 
SRR1946151_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946151_fastp.html -j fastp_output/SRR1946151_pe_fastp.json -i SRR1946151_1.fastq.gz -I SRR1946151_2.fastq.gz -o trimmed_reads/SRR1946151_1_trim.fastq.gz -O trimmed_reads/SRR1946151_2_trim.fastq.gz 
SRR1946152_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946152_fastp.html -j fastp_output/SRR1946152_pe_fastp.json -i SRR1946152_1.fastq.gz -I SRR1946152_2.fastq.gz -o trimmed_reads/SRR1946152_1_trim.fastq.gz -O trimmed_reads/SRR1946152_2_trim.fastq.gz 
SRR1946153_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946153_fastp.html -j fastp_output/SRR1946153_pe_fastp.json -i SRR1946153_1.fastq.gz -I SRR1946153_2.fastq.gz -o trimmed_reads/SRR1946153_1_trim.fastq.gz -O trimmed_reads/SRR1946153_2_trim.fastq.gz 
SRR1946154_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946154_fastp.html -j fastp_output/SRR1946154_pe_fastp.json -i SRR1946154_1.fastq.gz -I SRR1946154_2.fastq.gz -o trimmed_reads/SRR1946154_1_trim.fastq.gz -O trimmed_reads/SRR1946154_2_trim.fastq.gz 
SRR1946155_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946155_fastp.html -j fastp_output/SRR1946155_pe_fastp.json -i SRR1946155_1.fastq.gz -I SRR1946155_2.fastq.gz -o trimmed_reads/SRR1946155_1_trim.fastq.gz -O trimmed_reads/SRR1946155_2_trim.fastq.gz 
SRR1946156_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946156_fastp.html -j fastp_output/SRR1946156_pe_fastp.json -i SRR1946156_1.fastq.gz -I SRR1946156_2.fastq.gz -o trimmed_reads/SRR1946156_1_trim.fastq.gz -O trimmed_reads/SRR1946156_2_trim.fastq.gz 
SRR1946157_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946157_fastp.html -j fastp_output/SRR1946157_pe_fastp.json -i SRR1946157_1.fastq.gz -I SRR1946157_2.fastq.gz -o trimmed_reads/SRR1946157_1_trim.fastq.gz -O trimmed_reads/SRR1946157_2_trim.fastq.gz 
SRR1946158_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946158_fastp.html -j fastp_output/SRR1946158_pe_fastp.json -i SRR1946158_1.fastq.gz -I SRR1946158_2.fastq.gz -o trimmed_reads/SRR1946158_1_trim.fastq.gz -O trimmed_reads/SRR1946158_2_trim.fastq.gz 
SRR1946159_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946159_fastp.html -j fastp_output/SRR1946159_pe_fastp.json -i SRR1946159_1.fastq.gz -I SRR1946159_2.fastq.gz -o trimmed_reads/SRR1946159_1_trim.fastq.gz -O trimmed_reads/SRR1946159_2_trim.fastq.gz 
SRR1946160_1	scripts/fastp --dont_eval_duplication --thread 4 -q 20 -l 25 -h fastp_output/SRR1946160_fastp.html -j fastp_output/SRR1946160_pe_fastp.json -i SRR1946160_1.fastq.gz -I SRR1946160_2.fastq.gz -o trimmed_reads/SRR1946160_1_trim.fastq.gz -O trimmed_reads/SRR1946160_2_trim.fastq.gz 
